X1,X2,Y
0.158035,0.813532,1
0.548133,-0.383499,1
-0.931353,-0.09104,1
-1.044445,0.135207,0
0.560384,-0.783812,0
0.974862,-0.622347,0
0.756834,-0.241386,0
-0.403233,0.476741,1
-0.191353,-0.627903,1
-1.105651,0.234686,0
-0.609862,-0.007883,1
-0.307409,0.719964,0
-2.821787056,2.515420463,-1
3.490298125,1.194087984,1
-3.775427853,-2.684004342,1
2.217170269,4.140827569,1
3.635185739,0.9699779216,1
2.224246782,0.7878815968,1
-1.275454498,2.185016136,-1
4.940276765,-0.9290577897,-1
2.068710535,-4.044195665,-1
-3.730269534,3.665539591,-1
-0.6743863365,-0.6558260882,1
-3.351848122,1.876449221,-1
1.480799412,-1.155124645,-1
-2.416653956,3.321709307,-1
4.269162405,-1.690899381,-1
-0.9217351865,-4.261118022,1
4.203480941,-1.678313801,-1
-2.033251785,-0.9623823888,1
-0.5808925297,-4.050343041,1
1.772332498,-3.035468351,-1
-0.9805676464,2.502484424,-1
3.180196681,-3.269938408,-1
0.8802400463,-1.501855981,-1
-4.271147469,-0.8216136293,1
-1.972083886,0.8864880301,-1
-4.886854758,2.176122483,-1
-1.059800196,-3.860091311,1
-3.06533803,-0.9336070866,1
4.039891143,0.8920429465,1
-2.764063155,-0.6271723864,1
-4.533906358,2.329278625,-1
4.091590904,-0.7503717448,-1
4.756669848,-3.918332813,-1
-4.82461624,-1.361806332,1
-0.448378626,-1.438886691,1
-3.492062797,-3.713036693,1
5.148125699,-3.008676686,-1
5.143913577,3.998577354,1
1.098392358,-0.7201328858,1
2.75519166,-2.252535138,-1
2.388988173,-1.67042763,-1
2.38233713,3.729986674,1
-3.997596376,2.687186182,-1
-2.223854518,-3.174713481,1
0.6787969029,-3.517021447,1
3.534660998,2.105125607,1
0.5695440053,1.836044686,-1
1.492859551,2.822628604,1
2.678407752,4.911777225,1
4.609935606,-3.123076793,-1
-3.841464635,-1.247315443,1
-4.921657855,1.988794563,-1
3.544206904,-3.267706741,-1
-0.8613136037,0.6995635464,-1
1.512367605,-0.6507756458,-1
-4.378050889,1.253348093,-1
0.6687612567,5.015927867,-1
-0.8253560864,-1.988321856,1
3.348756945,4.498357957,1
-4.506865696,-2.194440486,1
-3.387107351,-3.933753965,1
-2.754519054,-0.888454663,1
-2.749863047,-3.150165074,1
2.398872956,-4.639676469,-1
4.973796384,-4.100197049,-1
-2.819181132,4.512625229,-1
4.573433312,-0.9496463874,-1
-0.9105806906,4.540736684,-1
2.525362195,-3.576759471,-1
-2.174902006,0.8666674097,-1
-3.758359301,3.060998873,-1
-5.169188243,-2.565176207,1
4.912194474,0.6288832912,1
3.776391433,1.090117622,1
-1.587195587,3.532835918,-1
3.278056877,4.132049932,1
3.033400183,1.788406904,1
-4.07490075,4.662041431,-1
-0.7017477575,2.834368756,-1
-5.204244361,-3.87799926,1
-1.583287909,2.627547812,-1
-0.7027591888,1.060226608,-1
4.511728156,-5.297023458,-1
-2.62693872,-3.753846125,1
3.196334202,-4.126448157,-1
-2.032237648,-5.223591038,1
2.741446982,2.108050971,1
4.283839099,4.032800385,1
0.6189941188,-1.753148422,-1
-1.151256385,3.769673315,-1
-1.573421449,4.778908961,-1
3.040566834,4.451916465,1
2.531970793,0.7026036051,1
-3.952001429,-4.233597828,1
3.961218235,0.955693708,1
-3.652767895,-0.953539008,1
4.670422874,0.855283413,1
1.329471351,3.926184596,1
0.4585754353,0.4090933899,-1
4.999698108,3.27039465,1
2.095888346,2.813445757,1
4.741508947,4.4480789,1
-4.69659675,4.642071816,-1
5.289114181,-5.245074056,-1
3.880757746,2.591025826,1
-2.610248935,-3.343308223,1
-3.991414024,-5.016141132,1
-1.559325361,1.982375063,-1
-4.456251914,2.825915025,-1
-4.937378422,-0.3687381532,1
-4.018337798,-1.163125797,1
1.368223274,3.479503494,1
1.903451482,3.216450924,1
-2.080618313,5.298691066,-1
-2.068613918,4.325559504,-1
-2.706517938,1.473023629,-1
-2.791076661,3.938311414,-1
1.113540273,-5.072823529,-1
-1.048014965,-1.896045419,1
2.766648682,-4.526717761,-1
-3.782282583,-4.870384393,1
-1.442805654,-2.320719811,1
-4.660882387,0.5004487447,1
-2.383220155,0.4547820783,1
-4.210680694,0.8216401834,-1
-0.6294289603,1.555155337,-1
-4.226563059,5.245129472,-1
2.133610878,-3.172648416,-1
1.775475486,2.852925298,1
0.4011583931,-0.4053556918,-1
-3.598721871,-3.890062663,1
-4.524017008,-1.395895845,1
-3.99181096,-4.812960555,1
-1.758499914,3.5247209,-1
-4.039702113,4.010050474,-1
-5.136456503,3.487519475,-1
2.170910469,-3.4232322,-1
4.137722603,-0.3182195573,-1
-4.03689898,-1.413947074,1
3.97206035,-0.6766043391,-1
1.88724901,0.9522208277,1
2.868424059,1.894786696,1
-0.9660477056,-2.46644664,1
-3.389404981,-1.571958324,1
-0.6157167729,-4.277502763,-1
-4.240919752,2.293797462,-1
0.7096133572,5.282462421,-1
-0.8301694762,-3.205638808,1
2.449317542,-3.281679841,-1
-3.573382144,-4.649613523,1
-1.668974144,-3.71470139,1
0.8002007715,-2.619346898,-1
4.738655246,-4.736887586,-1
4.990855182,3.447086569,1
2.598021408,-4.729473234,-1
-1.152945057,-2.528931925,1
2.220562289,1.740482267,1
-4.335897137,-0.9107759011,1
5.219885854,-2.283177028,-1
0.9281136407,-0.5909449087,1
-0.589124839,-3.071938317,1
-2.403615556,-3.019610858,1
-3.707178477,0.6030722781,-1
-1.707976455,1.8812542,-1
4.904568699,-3.38580843,-1
0.8758317776,-0.3675757513,1
2.255417561,-3.259465365,-1
3.511465297,4.888679874,1
4.021835182,4.2048663,1
-5.064467056,1.634549073,-1
1.963703549,4.675755521,1
3.365700411,-2.8486969,-1
1.191834976,1.734658487,1
-2.097946773,0.641900661,-1
0.7088962487,1.308074975,1
0.9731603325,-2.831781564,-1
2.360651067,-1.826805401,-1
-0.926707313,-4.792872918,1
-4.632063192,3.539311573,-1
3.044963324,-3.381436676,-1
2.713769913,1.934650435,1
-1.845563645,1.565133171,-1
-1.345156256,3.304454077,-1
4.804454952,-0.9598841855,-1
-5.246563103,-2.798381944,1
-2.876845739,1.373666932,-1
-1.988823052,0.5456997845,-1
0.3309245797,0.5246197711,-1
-0.9395249257,-3.507891856,1
-3.482812261,0.4349565701,1
1.661939181,-3.817242333,-1
-2.988350024,-3.281662174,1
3.052545552,3.51595787,1
4.261232307,-2.162804267,-1
2.766625296,0.8954921616,1
4.759961036,2.702881412,1
-4.90246198,2.032957522,-1
-2.440170439,1.91726415,-1
-4.315693706,5.064613494,-1
0.8888481111,-3.534720395,-1
